client_id,visitor_id,visit_id,process_step,date_time,date,time,client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,client_id,Variation,duration_between_steps,minutes_decimal
24572,630052492_58601863492,101834489_14041973684_933577,step_2,2017-04-05 11:07:57,2017-04-05,11:07:57,387435,16.0,9.0,54.0,female,2,155191.52000000002,3,3,506748,,0 days 00:01:19,1.3166666666666667
24572,630052492_58601863492,101834489_14041973684_933577,step_3,2017-04-05 11:09:16,2017-04-05,11:09:16,4292677,8.0,10.0,20.0,unknown,2,17485.3,7,7,9726931,,0 days 00:02:33,2.55
1232986,650063934_70069048250,101888000_165543841_994097,start,2017-04-05 17:45:50,2017-04-05,17:45:50,3941400,60.0,2.0,42.0,female,2,61237.78,3,7,2082931,Control,0 days 00:00:35,0.5833333333333334
1232986,650063934_70069048250,101888000_165543841_994097,start,2017-04-05 17:46:25,2017-04-05,17:46:25,2234265,28.0,11.0,46.0,male,2,32299.43,0,3,5711765,Control,0 days 00:01:43,1.7166666666666666
1232986,650063934_70069048250,101888000_165543841_994097,start,2017-04-05 17:48:08,2017-04-05,17:48:08,1059537,16.0,10.0,45.0,female,2,32592.04,1,4,6233008,Control,0 days 00:00:26,0.43333333333333335
1232986,650063934_70069048250,101888000_165543841_994097,step_1,2017-04-05 17:48:34,2017-04-05,17:48:34,3091844,28.0,10.0,54.0,male,2,114267.29,3,6,7401549,Test,0 days 00:01:24,1.4
1232986,650063934_70069048250,101888000_165543841_994097,step_2,2017-04-05 17:49:58,2017-04-05,17:49:58,1077506,34.0,2.0,30.0,male,2,31668.79,6,9,3844318,Test,0 days 00:00:57,0.95
1232986,650063934_70069048250,101888000_165543841_994097,step_3,2017-04-05 17:50:55,2017-04-05,17:50:55,2936546,36.0,2.0,45.0,female,2,68171.53,4,8,3801029,Control,0 days 00:07:55,7.916666666666667
159268,435857651_99177186625,101943895_86775091670_183092,start,2017-04-21 12:15:45,2017-04-21,12:15:45,5123505,18.0,4.0,24.0,male,2,57695.86,7,7,7640864,,0 days 00:04:57,4.95
159268,435857651_99177186625,101943895_86775091670_183092,start,2017-04-21 12:20:42,2017-04-21,12:20:42,4315663,22.0,10.0,50.0,female,2,65772.34,1,1,5821333,,0 days 00:00:26,0.43333333333333335
159268,435857651_99177186625,101943895_86775091670_183092,step_1,2017-04-21 12:21:08,2017-04-21,12:21:08,2781476,44.0,1.0,45.0,female,2,129377.38,1,1,4855044,,0 days 00:00:26,0.43333333333333335
159268,435857651_99177186625,101943895_86775091670_183092,step_2,2017-04-21 12:21:34,2017-04-21,12:21:34,9712165,36.0,5.0,30.0,male,3,120148.83,6,6,4340720,,0 days 00:00:17,0.2833333333333333
159268,435857651_99177186625,101943895_86775091670_183092,step_3,2017-04-21 12:21:51,2017-04-21,12:21:51,671187,56.0,2.0,62.0,unknown,2,410766.63,7,7,6533828,,0 days 00:02:24,2.4
159268,435857651_99177186625,101943895_86775091670_183092,start,2017-04-21 12:24:15,2017-04-21,12:24:15,5106664,44.0,3.0,46.0,male,3,1087402.14,7,7,6806195,,0 days 00:00:08,0.13333333333333333
159268,435857651_99177186625,101943895_86775091670_183092,step_1,2017-04-21 12:24:23,2017-04-21,12:24:23,4834607,48.0,7.0,58.0,female,2,90436.58,1,1,1864512,,0 days 00:00:07,0.11666666666666667
159268,435857651_99177186625,101943895_86775091670_183092,step_2,2017-04-21 12:24:30,2017-04-21,12:24:30,8578394,12.0,2.0,42.0,unknown,2,28676.92,1,1,1089502,,0 days 00:00:23,0.38333333333333336
159268,435857651_99177186625,101943895_86775091670_183092,step_3,2017-04-21 12:24:53,2017-04-21,12:24:53,3245966,10.0,3.0,26.0,male,2,21512.7,2,2,5615856,,0 days 00:05:38,5.633333333333334
8252266,898405345_38465275930,10195285_83113954302_914786,start,2017-04-19 11:08:17,2017-04-19,11:08:17,1958853,8.0,10.0,40.0,unknown,2,94571.13,6,9,7928881,Control,0 days 00:00:12,0.2
8252266,898405345_38465275930,10195285_83113954302_914786,step_1,2017-04-19 11:08:29,2017-04-19,11:08:29,5898764,20.0,4.0,38.0,male,2,34458.42,2,5,3850989,Control,0 days 00:00:22,0.36666666666666664
8252266,898405345_38465275930,10195285_83113954302_914786,step_2,2017-04-19 11:08:51,2017-04-19,11:08:51,7717324,10.0,9.0,26.0,unknown,2,30171.97,6,9,7976346,Test,0 days 00:02:58,2.966666666666667
8252266,898405345_38465275930,10195285_83113954302_914786,start,2017-04-19 11:11:49,2017-04-19,11:11:49,2205995,32.0,1.0,34.0,male,2,50053.42999999999,5,8,6535114,Control,0 days 00:00:05,0.08333333333333333
8252266,898405345_38465275930,10195285_83113954302_914786,step_1,2017-04-19 11:11:54,2017-04-19,11:11:54,1192407,38.0,5.0,56.0,male,2,53948.96,6,9,453802,Test,0 days 00:00:07,0.11666666666666667
8252266,898405345_38465275930,10195285_83113954302_914786,step_2,2017-04-19 11:12:01,2017-04-19,11:12:01,7405035,40.0,11.0,54.0,male,2,298158.48,6,9,5212996,Control,0 days 00:01:40,1.6666666666666667
8252266,898405345_38465275930,10195285_83113954302_914786,step_3,2017-04-19 11:13:41,2017-04-19,11:13:41,1800729,52.0,1.0,71.0,female,3,63931.43,3,6,2404228,Test,0 days 00:01:09,1.15
20185,605452303_14846862358,10208508_48498393982_276767,start,2017-04-24 15:53:49,2017-04-24,15:53:49,4668860,18.0,10.0,40.0,male,2,41790.72,3,6,3259240,Control,0 days 00:00:08,0.13333333333333333
20185,605452303_14846862358,10208508_48498393982_276767,step_1,2017-04-24 15:53:57,2017-04-24,15:53:57,685080,12.0,4.0,20.0,unknown,2,27785.94,2,5,9341634,Test,0 days 00:00:26,0.43333333333333335
20185,605452303_14846862358,10208508_48498393982_276767,step_2,2017-04-24 15:54:23,2017-04-24,15:54:23,1644839,24.0,6.0,62.0,female,3,87230.62,4,7,7283798,Control,0 days 00:03:38,3.6333333333333333
20185,605452303_14846862358,10208508_48498393982_276767,step_1,2017-04-24 15:58:01,2017-04-24,15:58:01,3196381,24.0,6.0,30.0,male,2,48754.09,5,8,2645990,Test,0 days 00:00:04,0.06666666666666667
20185,605452303_14846862358,10208508_48498393982_276767,step_2,2017-04-24 15:58:05,2017-04-24,15:58:05,6595891,30.0,9.0,36.0,unknown,2,53348.23,6,9,694239,Control,0 days 00:01:38,1.6333333333333333
20185,605452303_14846862358,10208508_48498393982_276767,start,2017-04-24 15:59:43,2017-04-24,15:59:43,4782225,14.0,7.0,36.0,unknown,2,1529930.22,6,9,6997208,Control,0 days 00:05:55,5.916666666666667
20185,605452303_14846862358,10208508_48498393982_276767,start,2017-04-24 16:05:38,2017-04-24,16:05:38,2275531,30.0,11.0,56.0,female,2,107735.17,3,6,2354227,Test,0 days 00:00:07,0.11666666666666667
20185,605452303_14846862358,10208508_48498393982_276767,step_1,2017-04-24 16:05:45,2017-04-24,16:05:45,6394402,28.0,6.0,44.0,unknown,3,337564.93,6,9,743608,Test,0 days 00:00:11,0.18333333333333332
20185,605452303_14846862358,10208508_48498393982_276767,step_2,2017-04-24 16:05:56,2017-04-24,16:05:56,6281488,14.0,8.0,28.0,unknown,2,33578.72,4,7,9378650,Control,0 days 00:04:35,4.583333333333333
20185,605452303_14846862358,10208508_48498393982_276767,step_1,2017-04-24 16:10:31,2017-04-24,16:10:31,4429669,16.0,2.0,28.0,unknown,3,35303.61,0,3,6994789,Test,0 days 00:00:05,0.08333333333333333
20185,605452303_14846862358,10208508_48498393982_276767,start,2017-04-24 16:10:36,2017-04-24,16:10:36,6467305,30.0,6.0,23.0,female,2,31837.39,6,9,1981941,Control,0 days 00:10:40,10.666666666666666
20185,605452303_14846862358,10208508_48498393982_276767,step_1,2017-04-24 16:21:16,2017-04-24,16:21:16,3831166,28.0,3.0,36.0,female,3,47460.24,1,4,7844537,Test,0 days 00:00:10,0.16666666666666666
20185,605452303_14846862358,10208508_48498393982_276767,step_1,2017-04-24 16:21:26,2017-04-24,16:21:26,8786883,16.0,0.0,36.0,unknown,2,48186.26,2,5,9179900,Control,0 days 00:00:08,0.13333333333333333
20185,605452303_14846862358,10208508_48498393982_276767,step_1,2017-04-24 16:21:34,2017-04-24,16:21:34,8614947,26.0,9.0,60.0,female,2,67203.12,1,4,6937706,Control,0 days 00:00:32,0.5333333333333333
20185,605452303_14846862358,10208508_48498393982_276767,step_2,2017-04-24 16:22:06,2017-04-24,16:22:06,4771091,22.0,8.0,47.0,unknown,2,36045.12,0,3,7758352,Test,0 days 00:05:57,5.95
20185,605452303_14846862358,10208508_48498393982_276767,step_2,2017-04-24 16:28:03,2017-04-24,16:28:03,5451373,12.0,8.0,55.0,unknown,2,92349.66,1,4,9544510,Control,0 days 00:00:06,0.1
20185,605452303_14846862358,10208508_48498393982_276767,step_2,2017-04-24 16:28:09,2017-04-24,16:28:09,4365588,8.0,4.0,52.0,unknown,2,34070.1,6,9,8987138,Test,0 days 00:01:12,1.2
20185,605452303_14846862358,10208508_48498393982_276767,step_3,2017-04-24 16:29:21,2017-04-24,16:29:21,8205512,30.0,10.0,52.0,male,2,33622.55,5,8,8032103,Test,0 days 00:05:27,5.45
1194972,966622100_85225706844,102156481_9712246009_751130,start,2017-04-09 09:26:23,2017-04-09,09:26:23,5204861,16.0,6.0,39.0,unknown,2,62332.34,2,5,5511919,Test,0 days 00:00:05,0.08333333333333333
2268205,540737277_634402778,102241937_44186923257_675771,start,2017-03-30 17:22:02,2017-03-30,17:22:02,1274396,36.0,6.0,49.0,unknown,2,46541.67,3,6,9463951,Control,0 days 00:00:11,0.18333333333333332
2268205,540737277_634402778,102241937_44186923257_675771,step_1,2017-03-30 17:22:13,2017-03-30,17:22:13,7656799,36.0,10.0,40.0,female,4,586174.9800000001,1,4,4518867,Test,0 days 00:00:04,0.06666666666666667
2268205,540737277_634402778,102241937_44186923257_675771,step_2,2017-03-30 17:22:17,2017-03-30,17:22:17,3841270,38.0,11.0,48.0,male,3,267436.78,6,9,6820668,Test,0 days 00:00:45,0.75
2268205,540737277_634402778,102241937_44186923257_675771,step_3,2017-03-30 17:23:02,2017-03-30,17:23:02,995889,44.0,7.0,64.0,female,3,126799.12,6,9,3606496,Control,0 days 00:00:27,0.45
5864399,791431109_63866479377,102461853_89884307837_366717,start,2017-04-15 21:43:07,2017-04-15,21:43:07,2694432,42.0,3.0,72.0,male,2,468753.97,6,9,4938286,Control,0 days 00:00:16,0.26666666666666666
5864399,791431109_63866479377,102461853_89884307837_366717,step_1,2017-04-15 21:43:23,2017-04-15,21:43:23,8287502,24.0,11.0,42.0,unknown,2,50059.19,6,9,8556801,Control,0 days 00:00:06,0.1
5864399,791431109_63866479377,102461853_89884307837_366717,step_2,2017-04-15 21:43:29,2017-04-15,21:43:29,9806438,24.0,0.0,27.0,female,2,81342.97,4,7,3702154,Control,0 days 00:01:02,1.0333333333333334
4503552,42724115_44148773623,102658008_48118015069_66903,start,2017-04-15 17:41:10,2017-04-15,17:41:10,3341070,16.0,7.0,37.0,unknown,2,29784.35,0,3,5710170,Test,0 days 00:00:10,0.16666666666666666
4503552,42724115_44148773623,102658008_48118015069_66903,start,2017-04-15 17:41:20,2017-04-15,17:41:20,1503995,14.0,1.0,50.0,unknown,2,99506.37,6,9,2528365,Test,0 days 00:02:57,2.95
4503552,42724115_44148773623,102658008_48118015069_66903,start,2017-04-15 17:44:17,2017-04-15,17:44:17,3240957,10.0,4.0,65.0,unknown,2,39994.36,0,3,9948160,Control,0 days 00:00:02,0.03333333333333333
4503552,42724115_44148773623,102658008_48118015069_66903,start,2017-04-15 17:44:19,2017-04-15,17:44:19,1417290,24.0,4.0,47.0,female,2,90899.75,5,8,27241,Control,0 days 00:05:22,5.366666666666666
4503552,42724115_44148773623,102658008_48118015069_66903,start,2017-04-15 17:49:41,2017-04-15,17:49:41,2580200,26.0,4.0,33.0,female,2,31135.29,2,5,5498929,Control,0 days 00:00:02,0.03333333333333333
5490056,537618587_46517910112,102676129_2928490180_116179,start,2017-04-09 18:12:53,2017-04-09,18:12:53,9307726,10.0,11.0,22.0,unknown,2,35159.619999999995,1,4,4638211,Test,0 days 00:00:15,0.25
7854180,331020193_32814826798,102700395_3650299328_241644,start,2017-03-29 12:01:12,2017-03-29,12:01:12,3481921,18.0,3.0,34.0,female,2,59408.97,4,4,1123917,,0 days 00:00:20,0.3333333333333333
7854180,331020193_32814826798,102700395_3650299328_241644,step_1,2017-03-29 12:01:32,2017-03-29,12:01:32,123924,14.0,10.0,44.0,unknown,2,16824.82,1,1,9063578,,0 days 00:00:07,0.11666666666666667
7854180,331020193_32814826798,102700395_3650299328_241644,step_2,2017-03-29 12:01:39,2017-03-29,12:01:39,5827422,28.0,4.0,31.0,male,2,42838.24,3,3,5595627,,0 days 00:03:00,3.0
7854180,331020193_32814826798,102700395_3650299328_241644,step_3,2017-03-29 12:04:39,2017-03-29,12:04:39,1863424,28.0,0.0,28.0,male,2,21578.25,7,7,412075,,0 days 00:00:52,0.8666666666666667
8397383,193187208_4476946609,102829584_93976627605_480184,start,2017-04-21 11:39:50,2017-04-21,11:39:50,4746443,34.0,11.0,64.0,female,3,212029.99,6,9,7059525,Test,0 days 00:04:15,4.25
8397383,193187208_4476946609,102829584_93976627605_480184,step_1,2017-04-21 11:44:05,2017-04-21,11:44:05,5539836,40.0,6.0,28.0,male,3,144872.7,3,6,2753304,Test,0 days 00:00:32,0.5333333333333333
8397383,193187208_4476946609,102829584_93976627605_480184,step_2,2017-04-21 11:44:37,2017-04-21,11:44:37,433417,30.0,0.0,58.0,female,2,168539.09000000003,0,3,1888782,Control,0 days 00:00:56,0.9333333333333333
8397383,193187208_4476946609,102829584_93976627605_480184,step_3,2017-04-21 11:45:33,2017-04-21,11:45:33,8581135,22.0,6.0,62.0,female,2,111432.96,2,5,8616579,Test,0 days 00:00:26,0.43333333333333335
4540897,575428206_71905211330,102870081_77463689264_654344,start,2017-03-29 12:08:45,2017-03-29,12:08:45,338164,20.0,2.0,64.0,male,2,408125.42,5,8,9477401,Control,0 days 00:00:11,0.18333333333333332
4540897,575428206_71905211330,102870081_77463689264_654344,step_1,2017-03-29 12:08:56,2017-03-29,12:08:56,9872979,22.0,0.0,26.0,female,2,51521.11,6,9,7377686,Test,0 days 00:00:26,0.43333333333333335
4540897,575428206_71905211330,102870081_77463689264_654344,step_2,2017-03-29 12:09:22,2017-03-29,12:09:22,7555845,16.0,9.0,30.0,male,2,49350.27,0,3,2180091,Control,0 days 00:03:21,3.35
2132645,129881819_75602189636,10302777_33961048646_359086,start,2017-04-01 18:38:16,2017-04-01,18:38:16,1767975,20.0,10.0,60.0,female,2,37510.89,6,9,1058914,Test,0 days 00:00:24,0.4
2132645,129881819_75602189636,10302777_33961048646_359086,step_1,2017-04-01 18:38:40,2017-04-01,18:38:40,8347961,20.0,8.0,28.0,female,2,24420.39,2,5,1396504,Test,0 days 00:00:45,0.75
2132645,129881819_75602189636,10302777_33961048646_359086,step_2,2017-04-01 18:39:25,2017-04-01,18:39:25,7439765,36.0,8.0,50.0,unknown,2,64300.7,2,5,4245868,Test,0 days 00:04:55,4.916666666666667
2132645,129881819_75602189636,10302777_33961048646_359086,step_3,2017-04-01 18:44:20,2017-04-01,18:44:20,1583448,40.0,8.0,58.0,female,2,460901.34,2,5,6081679,Test,0 days 00:00:49,0.8166666666666667
1368796,816195789_83256412116,103097108_59620739018_675854,start,2017-04-12 12:29:20,2017-04-12,12:29:20,8075987,8.0,10.0,28.0,unknown,2,30538.14,1,1,1125530,,0 days 00:00:37,0.6166666666666667
1368796,816195789_83256412116,103097108_59620739018_675854,step_1,2017-04-12 12:29:57,2017-04-12,12:29:57,6851282,20.0,11.0,61.0,female,3,162322.16999999998,3,3,4218519,,0 days 00:01:15,1.25
1368796,816195789_83256412116,103097108_59620739018_675854,step_2,2017-04-12 12:31:12,2017-04-12,12:31:12,4306517,26.0,3.0,41.0,male,2,145106.94,7,7,8384229,,0 days 00:00:48,0.8
9110158,944947048_52259125279,103103875_46336298052_373337,start,2017-04-19 10:16:43,2017-04-19,10:16:43,4435242,38.0,5.0,75.0,male,2,113619.95,0,3,58917,Control,0 days 00:00:06,0.1
9110158,944947048_52259125279,103103875_46336298052_373337,step_1,2017-04-19 10:16:49,2017-04-19,10:16:49,4405518,38.0,9.0,52.0,male,3,447534.1,6,9,8510278,Test,0 days 00:00:12,0.2
9110158,944947048_52259125279,103103875_46336298052_373337,step_2,2017-04-19 10:17:01,2017-04-19,10:17:01,9082728,40.0,1.0,39.0,male,2,46749.47,2,5,2278737,Test,0 days 00:01:00,1.0
9110158,944947048_52259125279,103103875_46336298052_373337,step_3,2017-04-19 10:18:01,2017-04-19,10:18:01,3436036,42.0,9.0,62.0,male,3,839467.7100000001,1,4,682129,Control,0 days 00:00:29,0.48333333333333334
5713420,667640229_89559945321,103277284_14079093458_218494,start,2017-03-22 13:07:06,2017-03-22,13:07:06,7046756,10.0,6.0,,unknown,2,18604.01,4,4,5292304,,0 days 00:00:19,0.31666666666666665
5713420,667640229_89559945321,103277284_14079093458_218494,step_1,2017-03-22 13:07:25,2017-03-22,13:07:25,7613479,14.0,2.0,41.0,unknown,2,15625.329999999998,4,4,4288568,,0 days 00:00:20,0.3333333333333333
5083397,681075402_93250600239,10334176_51873545023_86086,start,2017-04-05 10:00:38,2017-04-05,10:00:38,9785963,24.0,11.0,38.0,female,2,33384.84,0,3,6384753,Control,0 days 00:00:17,0.2833333333333333
5083397,681075402_93250600239,10334176_51873545023_86086,step_1,2017-04-05 10:00:55,2017-04-05,10:00:55,6293541,14.0,9.0,71.0,unknown,2,108146.68,6,9,373190,Test,0 days 00:04:07,4.116666666666666
5083397,681075402_93250600239,10334176_51873545023_86086,start,2017-04-05 10:05:02,2017-04-05,10:05:02,1569375,24.0,10.0,29.0,male,3,439822.38,1,5,2560349,Test,0 days 00:00:08,0.13333333333333333
5083397,681075402_93250600239,10334176_51873545023_86086,step_1,2017-04-05 10:05:10,2017-04-05,10:05:10,3367372,28.0,0.0,32.0,female,4,224639.45,6,9,5675727,Test,0 days 00:00:16,0.26666666666666666
5083397,681075402_93250600239,10334176_51873545023_86086,step_2,2017-04-05 10:05:26,2017-04-05,10:05:26,7138873,26.0,11.0,50.0,female,2,66339.91,2,5,4160665,Test,0 days 00:01:21,1.35
5083397,681075402_93250600239,10334176_51873545023_86086,step_3,2017-04-05 10:06:47,2017-04-05,10:06:47,9380287,24.0,10.0,54.0,female,2,38728.16,0,3,8295759,Control,0 days 00:01:36,1.6
5114008,93948674_34560361352,103389609_87597000224_651297,start,2017-04-09 20:40:32,2017-04-09,20:40:32,7734971,16.0,0.0,20.0,unknown,2,53430.59,2,5,8057794,Control,0 days 00:00:45,0.75
5114008,93948674_34560361352,103389609_87597000224_651297,step_1,2017-04-09 20:41:17,2017-04-09,20:41:17,9458112,32.0,2.0,42.0,female,2,30693.89,2,5,7470775,Control,0 days 00:01:13,1.2166666666666666
5114008,93948674_34560361352,103389609_87597000224_651297,start,2017-04-09 20:42:30,2017-04-09,20:42:30,3625482,18.0,11.0,60.0,male,2,77020.64,4,7,6870598,Control,0 days 00:00:05,0.08333333333333333
5114008,93948674_34560361352,103389609_87597000224_651297,step_1,2017-04-09 20:42:35,2017-04-09,20:42:35,4762973,14.0,1.0,23.0,unknown,2,28347.76,1,4,729369,Test,0 days 00:00:39,0.65
5114008,93948674_34560361352,103389609_87597000224_651297,step_1,2017-04-09 20:43:14,2017-04-09,20:43:14,5283609,30.0,10.0,55.0,female,2,27194.4,2,5,7318823,Control,0 days 00:00:02,0.03333333333333333
1958941,552052253_47730094619,103429522_91068110681_512926,start,2017-04-13 15:50:58,2017-04-13,15:50:58,5839602,20.0,1.0,56.0,female,2,55180.67999999999,1,4,9212170,Test,0 days 00:01:22,1.3666666666666667
1958941,552052253_47730094619,103429522_91068110681_512926,step_1,2017-04-13 15:52:20,2017-04-13,15:52:20,8325554,14.0,11.0,31.0,unknown,2,59603.7,0,3,8595702,Control,0 days 00:00:16,0.26666666666666666
1958941,552052253_47730094619,103429522_91068110681_512926,step_2,2017-04-13 15:52:36,2017-04-13,15:52:36,9257058,36.0,11.0,44.0,female,2,37618.11,1,4,1514011,Test,0 days 00:00:31,0.5166666666666667
1958941,552052253_47730094619,103429522_91068110681_512926,step_3,2017-04-13 15:53:07,2017-04-13,15:53:07,2578419,12.0,9.0,26.0,female,5,53780.22,2,5,9943260,Test,0 days 00:00:25,0.4166666666666667
396003,767620219_43915436733,103538296_11904058214_819864,start,2017-04-19 11:20:17,2017-04-19,11:20:17,7922520,8.0,10.0,,unknown,2,15011.69,3,3,4803863,,0 days 00:00:35,0.5833333333333334
396003,767620219_43915436733,103538296_11904058214_819864,step_1,2017-04-19 11:20:52,2017-04-19,11:20:52,3251274,16.0,4.0,27.0,female,2,69937.12,2,2,4383252,,0 days 00:00:31,0.5166666666666667
5802843,140639659_98494777278,103610734_70849851857_133700,start,2017-03-31 13:55:17,2017-03-31,13:55:17,1842343,28.0,11.0,88.0,male,2,309260.68,6,9,5300168,Test,0 days 00:00:10,0.16666666666666666
5802843,140639659_98494777278,103610734_70849851857_133700,step_1,2017-03-31 13:55:27,2017-03-31,13:55:27,5285771,24.0,11.0,43.0,female,2,121275.86,2,5,3874965,Test,0 days 00:00:25,0.4166666666666667
5802843,140639659_98494777278,103610734_70849851857_133700,step_2,2017-03-31 13:55:52,2017-03-31,13:55:52,6991815,14.0,1.0,33.0,unknown,2,42953.61,5,8,7738852,Control,0 days 00:01:28,1.4666666666666666
6455115,514649494_77604850512,103652701_73650629217_989700,start,2017-03-29 19:33:22,2017-03-29,19:33:22,3738693,18.0,10.0,57.0,male,2,115141.91,5,8,4966213,Control,0 days 00:00:18,0.3
6455115,514649494_77604850512,103652701_73650629217_989700,step_1,2017-03-29 19:33:40,2017-03-29,19:33:40,4771315,22.0,10.0,30.0,male,3,203663.7,2,5,8711783,Test,0 days 00:00:52,0.8666666666666667
6888356,295876971_30253161685,103685128_7533224952_117209,start,2017-04-13 09:10:38,2017-04-13,09:10:38,7723845,10.0,2.0,30.0,male,2,36134.99,1,4,1954046,Test,0 days 00:01:42,1.7
6888356,295876971_30253161685,103685128_7533224952_117209,start,2017-04-13 09:12:20,2017-04-13,09:12:20,6863758,20.0,10.0,70.0,female,2,289641.12,0,4,7387490,Test,0 days 00:01:23,1.3833333333333333
6888356,295876971_30253161685,103685128_7533224952_117209,step_1,2017-04-13 09:13:43,2017-04-13,09:13:43,6443609,24.0,0.0,43.0,male,2,218899.21,1,4,819230,Control,0 days 00:02:10,2.1666666666666665
6888356,295876971_30253161685,103685128_7533224952_117209,step_2,2017-04-13 09:15:53,2017-04-13,09:15:53,3470710,16.0,10.0,46.0,female,2,45133.57,2,5,534419,Control,0 days 00:02:09,2.15
