client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
1098398,30,8,51,male,2,55343.77,6,9
6885626,14,5,42,unknown,4,81127.64,4,7
4409593,20,10,59,male,2,42102.63,4,7
7213148,26,11,68,female,2,147492.47999999998,1,4
6772022,8,9,30,unknown,3,43808.15,6,9
6004537,34,4,44,male,2,32038.37,1,4
5357266,12,2,62,female,2,284882.52,1,5
3749858,10,10,43,unknown,2,65648.85,1,4
1152607,22,0,49,female,2,30683.73,1,4
2029226,24,6,44,female,2,58747.31,6,9
7570180,24,10,28,female,2,65175.41,0,3
7972854,12,8,36,unknown,3,65002.97,5,8
5559456,28,10,32,female,2,105998.2,0,3
3329950,30,11,38,female,2,35280.3,0,3
1972780,28,8,30,male,3,173597.47999999998,4,7
2050426,24,10,52,male,2,30218.54,5,8
2475990,26,10,61,female,3,124658.62,3,6
6511554,10,7,22,unknown,3,76809.93,6,9
5961178,20,1,33,male,2,23801.27,6,9
4238252,20,11,33,male,2,42379.63,1,4
3999026,34,0,66,female,2,148948.62,4,7
8074391,12,6,23,male,2,68527.78,4,7
1505011,30,11,36,female,2,61272.25,0,3
8363051,24,1,80,female,2,144614.84,6,9
3966756,16,0,34,unknown,2,65445.58,6,9
7627270,30,1,56,female,2,67746.65,0,3
2111761,16,10,60,female,2,68534.83,0,3
6080815,22,7,53,female,2,565649.5700000001,6,9
2211630,10,0,24,unknown,4,129516.76,6,9
6005237,20,1,26,male,4,316819.46,6,9
8404715,10,0,49,unknown,2,72998.16,5,8
1672032,10,5,54,unknown,2,25412.61,4,7
8803272,12,10,52,unknown,2,43071.9,0,3
3603649,54,2,86,female,2,108788.41,5,8
8004671,20,11,62,male,2,489905.71,3,6
3695599,12,11,36,female,2,38943.26,2,5
7861570,10,6,61,unknown,2,24459.55,5,8
643544,10,8,24,unknown,2,33326.94,2,5
8128275,28,0,58,unknown,2,55248.32,0,3
7542559,20,1,24,male,2,32030.79,6,9
3145774,14,10,40,unknown,2,69513.07,0,3
2608155,18,1,48,female,2,39502.38,1,4
9224876,46,2,37,male,2,53436.64,0,3
6746595,40,11,52,male,3,509591.35,5,8
7176632,36,10,60,female,2,29811.11,0,3
9409347,10,6,58,female,2,168566.90999999997,6,9
9963117,10,10,58,male,2,80979.41,2,5
2769229,10,5,28,unknown,2,53172.03,3,6
4508825,10,11,26,unknown,2,42367.95,0,3
6865229,26,1,65,male,3,322464.82,6,9
5447175,12,0,26,unknown,4,88442.37,3,6
918538,28,11,46,male,2,118367.28,5,8
4244298,64,4,66,female,2,153623.34,6,9
1002041,12,9,62,unknown,2,43898.35,1,4
8057539,26,8,74,female,2,68261.79999999999,3,6
9436140,8,10,27,unknown,2,31870.51,1,4
3240177,24,8,32,male,5,1848983.11,6,9
3388462,10,9,66,female,2,111566.5,5,8
5334594,30,7,36,male,2,26278.23,4,7
2765161,8,10,62,unknown,2,30880.06,2,5
1473236,12,6,36,female,3,65235.97,6,9
8058142,20,6,52,female,2,30796.32,2,5
5751427,22,10,38,female,2,105952.34,5,8
2455070,24,11,30,male,2,44355.99,2,5
1088201,70,1,54,male,2,23926.17,1,4
5283980,26,1,30,male,2,66645.01999999999,0,4
1687262,12,10,60,unknown,2,43817.08,6,9
3010146,32,10,56,female,2,61579.65,0,3
9121026,16,10,48,female,2,36726.06,0,3
7447069,12,4,52,unknown,2,134579.89,1,4
3782508,10,11,25,unknown,3,61363.22,5,8
9068680,14,11,26,unknown,2,79433.7,6,9
5518659,10,10,71,unknown,2,68826.08,0,3
9861727,22,11,54,male,2,198388.62,4,7
1396964,20,9,71,female,2,33255.119999999995,2,5
7245855,18,11,29,female,3,312255.83,1,4
8248476,12,10,56,unknown,2,46581.51,2,5
2258357,32,0,66,male,3,60793.74,6,9
1111086,26,1,36,male,2,106835.81,2,5
5572873,12,4,28,unknown,3,117205.3,5,8
6299914,22,4,30,male,2,69681.22,3,6
4690774,12,10,36,unknown,2,32927.7,1,4
3990599,10,11,54,unknown,2,59692.11,6,9
4919508,50,6,85,female,3,301361.51,6,9
3058849,48,4,54,female,5,325994.23,4,7
6941992,48,2,66,male,4,1168561.36,6,9
5336299,46,9,66,male,3,2827886.48,3,6
7082310,44,2,62,male,3,200227.17,5,8
8950411,42,3,73,female,3,504238.21,6,9
1879312,40,11,63,male,2,31770.84,5,8
3959519,40,9,52,male,3,100537.57,3,6
8610616,42,5,40,female,2,41331.41,2,5
6102903,40,2,59,male,2,130502.19,2,5
6669765,40,0,54,female,2,69038.94,0,3
1180546,38,3,50,female,3,490488.38,6,9
1721941,24,1,67,female,2,199023.82,6,9
700784,22,7,41,female,2,161893.45,3,6
9552319,10,10,62,unknown,3,61765.28,6,9
9255104,30,0,52,female,2,129102.47,2,5
3149079,24,5,50,male,2,45682.95,0,3
5153501,24,4,30,male,2,64424.54,1,4
2122736,20,3,52,female,2,34972.71,1,4
1275733,18,5,44,female,2,386433.71,2,5
6711443,22,8,55,male,2,24835.42,0,3
8422642,30,1,60,male,2,85844.09,5,8
4863224,16,1,30,unknown,2,36137.51,1,4
546337,24,5,47,male,2,74903.9,2,5
3537735,30,1,38,male,2,32973.43,6,9
9218358,30,4,59,unknown,2,427649.23,2,5
8343009,8,11,31,unknown,2,33781.57,6,9
7191234,8,8,49,unknown,2,42091.15,6,9
8794039,8,10,54,female,4,31003.7,5,8
9795049,48,8,75,male,2,120995.79,6,9
8170143,24,11,70,male,3,409420.35,3,6
4012328,26,10,40,male,2,31865.22,6,9
5623848,12,7,52,unknown,2,83589.41,4,7
8680964,24,10,58,female,3,57932.1,6,9
5255030,12,10,52,female,4,701200.8200000001,6,9
4856097,14,10,50,unknown,2,40126.76,1,4
4066207,14,3,66,unknown,2,157781.96000000002,2,5
4978709,18,3,36,male,2,73011.66,1,4
5258581,10,7,38,female,2,109165.37,3,6
144678,10,0,46,unknown,2,51078.88,6,9
8215989,16,7,69,unknown,3,180906.83,3,6
1363737,12,10,31,unknown,2,30145.64,2,5
3151112,16,11,60,male,2,37665.89,4,7
8588068,16,1,26,unknown,2,63304.54,2,5
2226478,18,0,67,male,2,228373.35,2,5
5081402,24,8,44,male,2,77654.37,1,4
3172746,30,11,48,female,3,104267.92,5,8
267391,26,2,60,male,2,31776.62,5,8
3450766,28,1,27,female,2,34345.88,6,9
250645,30,11,52,female,3,194063.35,6,9
1866820,30,8,46,male,2,38470.2,6,9
6904931,8,11,52,unknown,2,108348.24,1,4
5041971,34,8,37,male,2,103611.59,4,7
5761113,14,0,31,unknown,2,31656.64,1,4
6103153,28,5,37,female,2,49852.96,1,4
7022761,10,9,60,female,2,96779.0,6,9
4580091,48,8,52,male,2,68303.2,6,9
4529371,48,8,24,female,2,30209.87,6,9
6173581,46,10,76,male,3,159439.26,5,8
191300,42,1,64,male,3,190549.46,3,6
6195253,42,1,80,male,2,79056.17,1,4
8505452,36,11,36,male,2,33051.88,1,4
6478662,36,0,48,female,3,288017.65,6,9
8962369,12,7,33,unknown,2,69426.35,6,9
5910608,10,5,30,unknown,2,26220.95,2,5
1858800,16,5,43,unknown,2,25124.13,0,3
2549185,10,6,36,unknown,2,42019.73,5,8
9516166,12,9,70,unknown,2,25854.83,0,3
6280963,22,7,50,female,2,61509.96,5,8
3875133,32,4,65,female,2,425306.23,3,6
2420905,14,4,26,unknown,2,48504.82,6,9
7651432,16,1,26,unknown,2,54478.61,0,3
6652360,26,11,54,unknown,2,427613.28,4,7
9182143,32,7,32,male,2,27976.03,3,6
8229804,10,10,60,male,2,46090.62,1,4
5283242,12,1,30,unknown,3,58727.15,6,9
7631819,4,10,46,unknown,2,30155.6,1,4
2601202,12,7,30,unknown,2,32670.64,1,4
8486666,8,11,50,unknown,2,43043.86,5,8
5141416,8,10,54,unknown,2,29947.92,3,6
3484978,8,10,23,unknown,2,27510.48,2,5
8928774,28,0,34,female,6,153527.82,5,8
8017188,66,1,54,male,3,213134.63,3,6
2096040,8,10,32,female,2,45520.0,1,4
4744361,56,11,63,male,2,74261.23999999999,5,8
1671477,22,11,34,male,2,124442.02,1,4
595657,14,6,48,unknown,2,35527.99,2,6
8048935,30,5,60,male,2,38417.78,6,9
7146195,18,10,40,female,5,184917.41,5,8
4647478,46,9,76,unknown,2,494775.64,0,4
5464721,10,10,53,unknown,2,40701.12,0,3
3882086,8,11,48,unknown,2,30599.44,0,3
4385232,16,11,37,female,2,62260.69,2,6
5490056,24,4,37,male,3,319613.26,5,8
7188669,58,1,50,unknown,2,110013.69,4,7
9656424,24,2,60,male,2,162354.71000000002,3,6
329574,14,10,28,unknown,4,219452.46,6,9
2636198,32,7,67,female,2,386739.93,3,6
2495355,8,10,64,unknown,2,28789.68,1,4
7726175,6,6,26,male,2,24082.78,1,4
737881,44,6,51,female,2,68296.29999999999,4,7
1237163,42,10,62,female,2,49823.86,1,4
3369137,42,1,62,male,2,366632.27,5,8
9395390,34,11,61,unknown,2,28285.71,3,6
432789,34,11,48,female,2,145384.99,6,9
5249795,34,4,18,male,3,43042.88,3,6
9408869,70,4,69,male,3,583833.7200000001,4,7
7872084,32,5,76,male,2,107636.71,6,9
1024268,56,1,50,female,2,2000736.92,6,9
8644435,8,10,44,unknown,2,39481.56,1,4
4446759,12,11,50,unknown,2,48272.53,3,6
6571403,34,3,82,male,2,346694.53,6,9
6208259,12,1,59,male,2,495793.84,5,8
8094167,14,7,22,unknown,3,31669.99,3,6
2271164,22,11,52,female,2,116911.74,4,7
9243700,12,9,27,female,3,48410.83,3,6
2354204,32,2,52,male,2,48254.03999999999,2,5
6449098,16,8,64,male,2,34221.83,3,6
409787,28,2,60,male,2,45683.88,0,3
7871271,20,9,27,female,2,103195.78,1,4
3737834,32,5,58,male,2,25147.89,2,5
3394004,28,1,30,male,2,37200.7,6,9
7096317,32,6,42,female,2,30111.95,0,3
7494176,56,2,72,female,2,58093.48,3,6
9268374,8,7,57,male,3,71504.88,6,9
3127831,10,11,46,unknown,3,113530.7,1,5
7045882,14,2,32,unknown,3,131458.44,5,8
7044362,18,10,58,male,2,138193.41999999998,0,3
6672315,24,5,54,female,2,74295.6,3,6
2240256,30,9,50,female,2,23801.34,4,7
3694585,30,10,40,female,2,49254.42,4,7
3221598,8,7,22,unknown,2,26490.75,5,8
7149854,10,6,64,unknown,2,272508.42,6,9
848688,26,4,36,male,4,163074.97999999998,4,7
1374292,30,11,60,female,2,62159.14,6,9
7394783,22,8,64,male,2,1083099.37,6,9
8752868,14,0,72,unknown,2,153703.12,1,4
3479816,30,9,36,male,2,139104.71,5,8
7203736,16,8,40,male,2,85030.36,0,3
1108090,22,5,46,female,2,106110.66,4,7
1260653,24,10,28,male,2,27319.26,0,3
1112343,28,1,44,male,4,441813.21,6,9
73453,32,9,56,male,2,1194883.41,6,9
6095280,12,3,49,male,2,50251.66,3,7
598705,10,10,29,unknown,2,34099.2,1,4
7337453,24,8,62,male,2,674815.6000000001,6,9
2680334,30,9,46,male,2,55883.24,2,5
6697221,24,7,28,female,2,24869.36,3,6
3813623,28,1,32,female,4,122693.36,3,6
1978167,30,11,52,female,2,124991.06,1,4
4765026,16,1,32,unknown,4,99015.19,6,9
3305322,8,10,57,female,2,115998.6,3,6
6112197,10,2,24,male,3,173609.19,6,9
9117250,12,10,24,unknown,2,64362.39,1,5
5314587,48,1,50,female,2,183228.79,2,5
3198093,48,6,54,female,3,86944.87,4,7
1357384,42,2,41,female,2,37396.7,2,5
4472571,38,2,61,male,2,55602.23,6,9
6721172,38,2,54,male,2,182748.02,2,5
769765,36,4,27,female,2,53402.89,2,5
4630971,34,6,46,male,2,114591.12,3,6
8537217,34,1,22,female,2,27691.64,0,4
5036404,20,3,28,male,2,25316.19,0,3
37423,34,5,48,unknown,2,66037.22,6,9
4251068,12,9,56,unknown,2,446659.24,2,5
7864632,10,10,24,unknown,3,47719.26,6,9
574728,8,8,60,male,2,1263840.5499999998,6,9
782399,16,3,63,unknown,2,48875.67,0,3
699117,10,11,44,unknown,2,27831.84,2,6
4890753,10,0,34,unknown,2,26866.36,3,6
5340999,12,0,20,unknown,2,38777.01,4,7
4807789,10,11,32,unknown,2,55345.46,4,7
9068866,14,11,56,unknown,2,46623.95,2,5
4246602,30,10,38,male,2,58206.07,6,9
8071131,18,7,64,female,2,29894.84,0,3
4089005,14,1,61,unknown,2,193896.98,6,9
9410507,10,11,50,unknown,3,41362.11,2,5
6885624,30,2,70,male,3,166029.21000000002,4,7
9354633,12,11,26,unknown,2,45745.19,0,3
9763536,8,1,20,unknown,2,26542.92,1,4
2621982,16,5,40,unknown,2,50779.36,4,7
4743648,12,9,29,unknown,2,33080.5,1,4
15050,52,9,52,female,3,65688.56,6,9
4267612,56,9,28,female,2,32358.76,3,6
9397973,22,6,42,male,2,60850.09,0,3
9815599,10,4,52,unknown,2,213472.78,6,9
7467039,12,1,63,unknown,2,57190.09,0,3
9359463,28,9,49,male,2,29529.85,1,4
1954630,4,9,34,unknown,2,30233.68,4,7
1200050,28,11,57,male,2,53907.24,6,9
473920,10,11,70,unknown,3,78615.69,6,9
9547634,30,11,37,female,2,76213.56,0,3
3781768,44,10,47,female,3,367348.12,2,5
1446469,38,10,26,male,3,66412.48999999999,6,9
4542413,38,3,74,female,2,62789.43,3,6
227805,36,10,36,unknown,3,91905.05,5,8
2560691,36,10,58,unknown,4,198155.42,2,5
4952273,36,0,34,female,2,41129.12,4,7
7697945,34,11,41,male,3,295784.56,5,8
7154717,32,6,43,male,3,639231.29,6,9
822123,26,6,65,male,2,51220.01,6,9
8062119,30,1,44,male,2,132776.43,1,4
4799453,42,1,63,male,2,87891.91,6,9
3647252,46,4,61,male,3,2014415.91,0,3
1433566,14,11,55,unknown,2,156901.27000000002,2,5
3918261,76,3,62,female,2,102279.14,6,9
5044560,10,11,58,unknown,3,68020.14,4,7
2341792,32,5,74,male,2,53054.89,2,5
3597484,16,7,46,unknown,2,62269.47,3,6
6093544,14,6,25,unknown,2,27706.99,0,3
4056801,32,1,60,female,2,83270.08,5,8
431627,8,11,36,unknown,3,122212.9,6,9
4417192,24,10,30,female,2,66626.95,3,6
5120012,28,10,38,male,3,260405.54,6,9
3652385,56,11,79,male,3,264162.82,6,9
3333348,10,11,41,male,3,225023.34000000003,6,9
6909039,8,10,34,unknown,2,51527.45,0,3
4977984,24,10,28,male,2,36280.49,1,4
2261819,8,9,22,unknown,2,48105.94,1,4
1198944,28,3,30,male,2,43874.49,5,8
2023072,30,7,55,male,2,32097.86,2,6
1678234,14,0,52,unknown,3,291797.7,4,7
8257803,52,9,67,male,2,215062.87,3,6
5031199,10,0,55,unknown,3,75760.51,4,7
3790249,12,1,26,unknown,2,48670.34,3,6
4379730,18,8,64,male,2,189544.61,1,4
6358660,22,5,51,male,2,27521.3,6,9
7253866,58,7,68,male,2,250799.33,1,4
927516,20,8,30,male,2,132528.76,2,5
8063233,8,10,37,unknown,2,40474.58,4,7
2550200,8,11,36,unknown,2,59840.59,2,5
297472,10,10,61,unknown,2,34598.48,1,4
8646291,16,2,51,female,2,96467.35,1,4
8259583,8,10,34,unknown,2,50308.87,0,3
9750016,10,7,28,female,2,26083.83,0,3
1677722,10,5,32,unknown,2,84063.18,2,5
960724,20,9,33,female,2,46098.71,0,3
4060334,12,1,26,unknown,3,66534.88,3,6
8568326,30,3,64,male,2,71278.33,4,7
6427526,32,11,80,male,2,55464.17999999999,3,6
2122912,24,1,47,female,2,27522.26,1,4
2923342,10,9,68,female,2,190637.3,0,3
7534819,44,10,60,male,2,184131.66,3,6
1256690,44,6,36,male,3,155796.11,6,9
2971820,44,0,52,male,3,107474.26,4,7
4431185,44,9,57,unknown,2,445375.51,4,7
2909102,42,2,48,male,3,367249.46,4,7
3468813,40,0,72,male,3,187583.54,3,6
5211432,38,9,43,female,2,50746.25,4,7
6953767,38,7,57,unknown,3,117905.18,1,4
8213521,36,11,46,female,2,140899.28,4,7
3425096,20,9,42,male,3,158526.65000000002,6,9
8007865,30,5,75,male,2,189216.48,5,8
2735635,26,1,50,male,2,81537.09,1,5
4204839,10,9,26,unknown,2,53699.05,5,8
4315514,40,2,68,male,2,140620.7,5,8
1263455,14,10,28,unknown,2,28953.97,2,5
1194237,60,10,30,male,3,150899.01,6,9
8103106,12,9,25,unknown,2,60968.28,6,9
5711578,26,1,36,male,2,30330.24,0,3
5308409,18,2,50,female,2,40015.63,6,9
4885697,58,4,52,female,2,96886.78,2,5
1393168,10,7,34,female,2,49925.72,1,4
3816563,14,2,24,unknown,2,44467.87,2,5
4876132,20,0,40,female,3,87829.34,2,5
3154747,8,0,54,unknown,2,28756.45,0,3
4575326,24,11,67,male,2,37381.48,0,3
7065655,16,0,34,unknown,3,106932.42,0,3
2785387,14,1,48,male,2,321776.2,6,9
8479157,18,10,64,male,3,24800.83,6,9
9485851,26,11,40,male,2,52000.51,4,7
5955812,26,3,68,male,2,462653.5,6,9
2506177,30,9,37,female,2,91379.2,1,4
8400843,12,11,34,unknown,2,61219.46,6,9
2116239,8,8,18,unknown,2,36727.74,3,6
6270117,14,0,33,unknown,2,85270.79999999999,5,8
8699610,14,8,32,unknown,2,53779.94,6,9
1482272,12,7,48,unknown,2,40788.05,6,9
5449569,24,10,72,female,2,34365.619999999995,2,5
8836494,14,2,62,unknown,2,235446.95,3,6
9587960,18,7,66,female,2,192057.94,5,9
4023749,12,6,67,male,2,177683.26,6,9
1278647,10,11,26,unknown,3,114020.3,6,9
5644420,20,6,25,male,2,70888.56,1,4
55448,18,2,58,female,2,41450.38,3,6
6066023,28,6,32,male,2,44028.6,6,9
6841726,20,11,37,female,2,45237.83,0,3
2566517,50,3,75,male,2,47815.23,6,9
782609,44,3,52,female,4,130030.28,5,8
8650703,42,8,46,female,2,157729.66999999998,1,4
5369253,42,7,72,female,2,64089.05,4,7
5929312,42,1,48,male,3,263539.35,5,8
3954242,42,1,46,female,2,67027.51999999999,0,3
1360394,38,10,82,female,2,43806.41,5,8
3182538,36,9,22,unknown,4,83865.11,0,3
4953806,36,6,42,male,2,83329.88,1,4
9744723,36,2,28,female,3,80612.65,6,9
3198496,34,10,52,female,2,166141.27000000002,6,9
2138772,34,9,54,female,2,192836.94,5,8
3597029,8,8,26,female,3,43839.69,1,4
2061626,26,3,56,male,2,118233.74,4,7
2837561,8,10,34,unknown,2,37582.3,2,5
2478041,18,8,62,female,2,56100.1,2,5
719113,10,11,60,female,2,26948.71,0,3
2313292,12,1,60,unknown,4,836797.5700000001,3,6
4129281,28,0,44,male,2,43846.77,0,3
3639173,52,10,64,unknown,3,822716.5,5,8
4955883,58,1,26,female,2,37122.69,2,5
293284,12,11,44,unknown,3,54494.37,6,9
3823935,12,3,62,male,3,253090.22,6,9
64871,30,2,47,male,2,59767.83,2,5
7068283,8,11,52,male,4,94098.37,6,9
631016,24,0,62,female,2,68757.42,6,9
6662779,26,8,30,female,3,167640.52999999997,6,9
5107674,14,7,46,unknown,2,155454.87,6,9
4520186,18,6,53,female,2,57748.3,4,7
7897592,28,3,56,male,2,54303.03,4,7
4015423,14,2,40,unknown,2,47195.66,3,6
8180878,18,7,24,female,2,57571.95,2,5
1263597,12,1,32,unknown,2,58671.19,6,9
3047293,12,4,30,unknown,3,84280.26,4,7
108335,8,10,25,unknown,2,29973.03,6,9
8371066,14,11,26,male,4,134680.05,6,9
1981739,10,3,55,female,2,128772.61,3,6
4094092,20,4,40,female,2,91387.21,2,5
7791817,36,0,38,female,2,152106.76,0,3
5299317,8,1,38,unknown,3,312395.41,2,5
746892,12,10,60,unknown,2,32321.97,2,5
7140331,22,11,36,female,2,29309.98,2,5
2906540,16,7,31,unknown,2,69465.23999999999,3,6
4791137,10,5,64,unknown,2,366776.94,6,9
6088700,10,5,26,unknown,2,44267.28999999999,3,6
8292253,70,8,52,female,2,541888.77,1,4
1157434,48,2,61,female,2,32099.14,6,9
5333922,46,11,48,male,3,880558.67,5,8
8897392,46,2,42,female,2,44628.67,0,3
9151225,44,7,28,unknown,4,171802.14,6,9
8404765,42,1,30,male,3,79533.68,2,5
1827753,40,7,56,female,3,109958.87,3,6
2297521,40,11,60,male,2,105265.84,0,3
6454869,38,3,53,female,3,216386.62,1,4
5463895,34,5,48,female,2,163319.09999999998,3,6
2688470,8,10,22,unknown,2,39351.91,3,6
4578710,26,6,64,female,2,45883.03999999999,1,4
4701250,30,9,61,male,2,120255.34,6,9
2434945,28,10,36,male,2,77731.45999999999,0,3
6352249,10,11,63,unknown,2,91887.37,3,6
5621250,52,9,69,female,2,97562.19,0,3
4351510,16,2,60,unknown,2,109918.15,5,8
2857106,18,8,64,male,3,55346.34,6,9
5629464,10,0,54,unknown,2,84489.34,1,4
6061814,32,0,46,female,2,31293.3,0,3
9188669,8,10,55,unknown,2,31484.64,4,7
5047201,8,10,22,unknown,2,44827.57,0,3
8627399,40,1,58,unknown,2,256239.03,1,4
6371350,16,7,44,unknown,2,40954.39,1,4
8031718,56,5,64,male,3,156040.27000000002,3,6
1939550,26,0,50,male,2,45599.37,1,4
7352107,24,7,29,female,2,50801.39,6,9
2687712,16,11,60,female,2,51092.17999999999,1,4
7992942,30,5,55,male,2,141331.59999999998,6,9
2937341,32,1,42,female,2,108300.62,1,4
643862,10,10,19,unknown,2,34433.35,0,3
4418447,28,9,50,female,2,35251.22,0,3
7331194,26,7,78,female,2,36861.96,1,4
371162,10,0,54,unknown,2,762899.89,3,6
2495100,8,9,36,unknown,3,27930.15,6,9
4534151,12,9,27,unknown,2,60506.61,6,9
6375858,10,1,36,unknown,4,82309.45999999999,4,8
6602220,26,0,33,female,3,123715.52,6,9
2131692,22,0,32,male,3,702659.88,3,6
3994586,30,6,31,male,2,93469.42,0,3
6895833,15,0,58,unknown,2,42811.36,2,5
1314809,12,10,44,unknown,2,75278.48,1,4
2153015,18,9,38,female,2,62099.32,6,9
6180572,14,4,60,unknown,2,106131.33,1,4
747959,8,8,26,unknown,3,36866.6,1,4
8778575,24,7,52,female,2,153524.66,6,9
3879152,24,3,74,male,2,66247.85,6,9
7392118,18,10,60,female,3,84616.32,1,4
2735502,16,11,38,female,2,88983.29999999999,2,5
5297874,18,6,30,male,2,42964.47,0,3
846051,10,10,64,male,2,144021.91999999998,6,9
1669101,6,10,74,unknown,2,34772.54,2,6
3070675,12,1,50,unknown,3,95521.2,5,8
2582853,26,7,59,unknown,2,158633.19,3,6
7582150,28,11,32,male,3,61924.57,4,7
7335405,8,9,70,unknown,2,282049.14,6,9
5283991,20,10,52,female,3,81276.25,3,6
3267960,52,7,60,male,3,277296.68,3,6
5395585,20,2,30,male,3,27555.87,3,6
8125499,50,2,52,female,3,1640901.12,6,9
2321427,46,4,63,female,2,82092.04000000001,4,7
7777699,42,6,38,male,3,64476.1,1,4
8823513,42,1,48,female,2,68039.73,4,7
3724060,42,0,35,male,2,133367.95,1,4
4746162,40,11,68,male,2,192811.29,3,6
1453854,36,10,63,male,2,31925.57,2,5
3037751,32,4,19,female,2,47194.02,3,6
7208557,36,1,53,male,2,90009.18,4,7
5576912,14,1,76,unknown,2,47460.42999999999,6,9
6716899,14,10,42,unknown,2,49372.05,6,9
3500596,14,7,52,unknown,2,319781.56,4,7
663694,60,0,49,male,2,64107.99,5,8
8975499,14,9,62,unknown,3,925292.65,5,8
7283745,26,4,66,female,3,194524.0,5,9
9908836,30,2,38,female,2,79345.31,6,9
2571101,26,10,23,unknown,2,113603.62,0,3
8509031,10,10,56,unknown,2,49262.95,3,6
4539437,24,2,54,female,2,25128.69,0,3
3532521,8,11,18,unknown,2,44888.28999999999,0,3
7016459,14,6,66,unknown,2,250759.92,3,6
6576518,12,1,26,unknown,2,42292.86,2,5
7672522,10,0,32,unknown,4,31037.6,5,8
5713590,22,8,54,male,2,146725.34999999998,3,6
4321055,64,1,71,female,4,820038.28,6,9
491779,12,1,54,unknown,3,162485.83000000002,4,7
9830820,26,9,72,female,2,125110.74,6,9
4815206,26,9,58,male,2,147702.47999999998,1,4
949210,58,7,54,male,4,1219029.3099999998,4,7
5777101,12,7,73,unknown,2,329723.45,0,5
9683640,32,10,59,female,3,291361.37,2,5
4463047,24,3,56,female,2,24778.28,0,3
6218926,28,9,54,male,2,480207.9,5,8
4365782,14,1,60,unknown,2,433254.29,6,9
1124273,8,11,58,male,2,542726.99,6,9
3729817,28,6,60,male,2,36449.61,2,5
5297688,30,8,68,unknown,2,88803.67,2,5
1260635,62,11,64,male,3,707082.16,6,9
6042231,26,6,34,female,2,35763.55,6,9
7407505,16,8,61,male,2,88038.04000000001,6,9
9813394,30,8,52,female,2,116530.09,1,4
6240210,28,7,44,male,2,320368.94,2,5
1495053,14,5,72,unknown,2,142668.25,3,6
7956919,42,11,48,female,3,47070.53999999999,3,6
7994112,36,4,32,female,3,299616.14,6,9
1494066,44,2,68,female,2,157944.03999999998,2,5
3754992,16,10,43,female,2,66655.70999999999,1,4
761720,12,10,35,unknown,2,68112.34,6,9
381660,30,8,66,female,2,224315.59000000003,4,7
5618380,18,2,34,female,2,59913.74,0,3
6679090,30,2,70,male,2,135827.47,2,5
1756570,12,1,22,unknown,2,28063.52,3,6
6188893,28,9,68,female,2,44530.1,3,6
9720345,14,0,58,unknown,2,39945.94,0,3
2895726,20,1,34,female,2,149338.68,1,4
3678586,16,0,26,unknown,2,71347.44,6,9
4079311,14,1,48,unknown,3,154486.95,4,7
5191995,56,0,68,female,3,285217.68,5,8
3143682,34,1,64,male,2,80550.29999999999,1,4
5958284,10,6,26,unknown,2,31005.04,1,4
9337989,10,6,52,unknown,2,72844.61,0,3
2217601,16,0,28,unknown,3,42622.82,1,4
446547,28,10,60,male,2,195119.96,1,4
2395301,10,11,62,unknown,2,65982.41,1,4
9219098,28,2,75,male,2,290540.99,4,7
6571183,22,5,56,male,2,248725.62,6,9
4374192,10,6,34,unknown,2,26734.49,5,8
3833983,22,9,40,male,2,67014.87,0,3
8053344,30,2,51,female,4,195083.52,3,6
8207265,96,0,77,female,2,114365.15,1,4
9500922,14,7,52,unknown,2,32782.5,4,7
4308718,28,0,60,male,3,173606.53999999998,4,7
3160757,18,1,28,male,2,27990.49,6,9
6147316,30,1,56,male,2,314794.07,3,7
4998418,30,9,55,female,2,149404.69,0,3
1387501,14,4,48,unknown,2,47609.53999999999,5,8
2106310,10,11,49,unknown,2,46723.89,2,5
1547183,8,11,22,unknown,3,119714.16,4,8
4639557,12,1,58,unknown,2,62112.46,2,5
3862223,16,3,27,male,2,79305.45,6,9
655871,22,11,67,female,2,24644.39,3,6
4911800,18,0,42,female,2,25663.79,2,5
2760021,48,10,52,female,2,26882.91,4,7
3634758,48,5,53,male,4,469366.35,6,9
1330615,46,9,18,male,2,35553.33,3,6
8004609,42,8,40,female,2,38574.85,3,6
2323407,42,2,72,male,2,46977.35,0,3
627525,40,3,51,female,2,335694.77,1,4
2339348,36,6,85,female,2,101211.05,2,5
1982897,36,0,40,male,2,88933.29000000001,6,9
3058053,34,2,64,female,2,862784.9500000001,1,4
3222523,32,6,74,unknown,2,229753.09000000003,6,9
9609929,10,10,40,unknown,2,31968.26,1,4
3836344,12,8,34,unknown,2,31832.87,6,9
3708082,30,9,39,male,2,236323.11,6,9
7821417,16,0,40,unknown,2,39387.3,1,4
4659938,16,7,42,unknown,3,251195.51,6,9
1208645,24,10,54,male,3,88732.47,2,5
